"Id","HomeTeam","AwayTeam","LineProvider","Spread","FormattedSpread"
"401282208","App State","Marshall","consensus","-7","App State -7"
"401282208","App State","Marshall","William Hill (New Jersey)","-7","App State -7"
"401282208","App State","Marshall","Bovada","-7.5","App State -7.5"
"401310707","Fresno State","UNLV","teamrankings","-30","Fresno State -30"
"401310707","Fresno State","UNLV","consensus","-30","Fresno State -30"
"401310707","Fresno State","UNLV","William Hill (New Jersey)","-30","Fresno State -30"
"401310707","Fresno State","UNLV","Bovada","-30.0","Fresno State -30.0"
"401282638","Virginia","Wake Forest","teamrankings","-3.5","Virginia -3.5"
"401282638","Virginia","Wake Forest","consensus","-3.5","Virginia -3.5"
"401282638","Virginia","Wake Forest","William Hill (New Jersey)","-3.5","Virginia -3.5"
"401282638","Virginia","Wake Forest","Bovada","-3.5","Virginia -3.5"
"401282081","Alabama","Southern Miss","teamrankings","-45","Alabama -45"
"401282081","Alabama","Southern Miss","consensus","-45","Alabama -45"
"401282081","Alabama","Southern Miss","William Hill (New Jersey)","-45","Alabama -45"
"401282081","Alabama","Southern Miss","Bovada","-45.0","Alabama -45.0"
"401309859","Oregon","Arizona","teamrankings","-29.5","Oregon -29.5"
"401309859","Oregon","Arizona","consensus","-29.5","Oregon -29.5"
"401309859","Oregon","Arizona","William Hill (New Jersey)","-29.5","Oregon -29.5"
"401309859","Oregon","Arizona","Bovada","-29.5","Oregon -29.5"
"401287908","Oklahoma","West Virginia","teamrankings","-17.5","Oklahoma -17.5"
"401287908","Oklahoma","West Virginia","consensus","-17.5","Oklahoma -17.5"
"401287908","Oklahoma","West Virginia","William Hill (New Jersey)","-17.5","Oklahoma -17.5"
"401287908","Oklahoma","West Virginia","Bovada","-17.0","Oklahoma -17.0"
"401282082","Arkansas","Texas A&M","teamrankings","4.5","Texas A&M -4.5"
"401282082","Arkansas","Texas A&M","consensus","4.5","Texas A&M -4.5"
"401282082","Arkansas","Texas A&M","William Hill (New Jersey)","4.5","Texas A&M -4.5"
"401282082","Arkansas","Texas A&M","Bovada","4.0","Texas A&M -4.0"
"401282084","Florida","Tennessee","teamrankings","-19","Florida -19"
"401282084","Florida","Tennessee","consensus","-19","Florida -19"
"401282084","Florida","Tennessee","William Hill (New Jersey)","-19","Florida -19"
"401282084","Florida","Tennessee","Bovada","-19.0","Florida -19.0"
"401287907","Baylor","Iowa State","William Hill (New Jersey)","7","Iowa State -7"
"401287907","Baylor","Iowa State","teamrankings","7","Iowa State -7"
"401287907","Baylor","Iowa State","consensus","7","Iowa State -7"
"401287907","Baylor","Iowa State","Bovada","7.0","Iowa State -7.0"
"401282083","Auburn","Georgia State","teamrankings","-27.5","Auburn -27.5"
"401282083","Auburn","Georgia State","consensus","-27.5","Auburn -27.5"
"401282083","Auburn","Georgia State","William Hill (New Jersey)","-27.5","Auburn -27.5"
"401282083","Auburn","Georgia State","Bovada","-27.5","Auburn -27.5"
"401282085","Mississippi State","LSU","teamrankings","1.5","LSU -1.5"
"401282085","Mississippi State","LSU","consensus","1.5","LSU -1.5"
"401282085","Mississippi State","LSU","William Hill (New Jersey)","1.5","LSU -1.5"
"401282085","Mississippi State","LSU","Bovada","1.0","LSU -1.0"
"401282086","Boston College","Missouri","teamrankings","-1","Boston College -1"
"401282086","Boston College","Missouri","consensus","-1","Boston College -1"
"401282086","Boston College","Missouri","William Hill (New Jersey)","-1","Boston College -1"
"401282086","Boston College","Missouri","Bovada","-1.0","Boston College -1.0"
"401308834","Army","Miami (OH)","teamrankings","-7.5","Army -7.5"
"401308834","Army","Miami (OH)","consensus","-7.5","Army -7.5"
"401308834","Army","Miami (OH)","William Hill (New Jersey)","-7.5","Army -7.5"
"401308834","Army","Miami (OH)","Bovada","-8.0","Army -8.0"
"401310706","Utah State","Boise State","teamrankings","9.5","Boise State -9.5"
"401310706","Utah State","Boise State","consensus","9.5","Boise State -9.5"
"401310706","Utah State","Boise State","William Hill (New Jersey)","9.5","Boise State -9.5"
"401310706","Utah State","Boise State","Bovada","9.5","Boise State -9.5"
"401309554","Western Michigan","San José State","teamrankings","-2.5","Western Michigan -2.5"
"401309554","Western Michigan","San José State","consensus","-2.5","Western Michigan -2.5"
"401309554","Western Michigan","San José State","William Hill (New Jersey)","-2.5","Western Michigan -2.5"
"401309554","Western Michigan","San José State","Bovada","-3.0","Western Michigan -3.0"
"401309555","Ball State","Toledo","teamrankings","4.5","Toledo -4.5"
"401309555","Ball State","Toledo","consensus","4.5","Toledo -4.5"
"401309555","Ball State","Toledo","William Hill (New Jersey)","4.5","Toledo -4.5"
"401309555","Ball State","Toledo","Bovada","5.0","Toledo -5.0"
"401309557","Eastern Michigan","Texas State","teamrankings","-7.5","Eastern Michigan -7.5"
"401309557","Eastern Michigan","Texas State","consensus","-7.5","Eastern Michigan -7.5"
"401309557","Eastern Michigan","Texas State","William Hill (New Jersey)","-7.5","Eastern Michigan -7.5"
"401309557","Eastern Michigan","Texas State","Bovada","-7.5","Eastern Michigan -7.5"
"401309556","Northern Illinois","Maine","consensus","-21.5","Northern Illinois -21.5"
"401309556","Northern Illinois","Maine","William Hill (New Jersey)","-21.5","Northern Illinois -21.5"
"401309556","Northern Illinois","Maine","Bovada","-21.0","Northern Illinois -21.0"
"401309861","Utah","Washington State","teamrankings","-15","Utah -15"
"401309861","Utah","Washington State","consensus","-15","Utah -15"
"401309861","Utah","Washington State","William Hill (New Jersey)","-15","Utah -15"
"401309861","Utah","Washington State","Bovada","-15.0","Utah -15.0"
"401310709","San Diego State","Towson","consensus","-23","San Diego State -23"
"401310709","San Diego State","Towson","William Hill (New Jersey)","-23","San Diego State -23"
"401310709","San Diego State","Towson","Bovada","-23.0","San Diego State -23.0"
"401301011","Tulsa","Arkansas State","teamrankings","-14.5","Tulsa -14.5"
"401301011","Tulsa","Arkansas State","consensus","-14.5","Tulsa -14.5"
"401301011","Tulsa","Arkansas State","William Hill (New Jersey)","-14.5","Tulsa -14.5"
"401301011","Tulsa","Arkansas State","Bovada","-14.5","Tulsa -14.5"
"401309610","Georgia Southern","Louisiana","teamrankings","14.5","Louisiana -14.5"
"401309610","Georgia Southern","Louisiana","consensus","14.5","Louisiana -14.5"
"401309610","Georgia Southern","Louisiana","William Hill (New Jersey)","14.5","Louisiana -14.5"
"401309610","Georgia Southern","Louisiana","Bovada","14.5","Louisiana -14.5"
"401309858","Stanford","UCLA","teamrankings","4","UCLA -4"
"401309858","Stanford","UCLA","consensus","4","UCLA -4"
"401309858","Stanford","UCLA","William Hill (New Jersey)","4","UCLA -4"
"401309858","Stanford","UCLA","Bovada","4.0","UCLA -4.0"
"401282087","South Carolina","Kentucky","teamrankings","4.5","Kentucky -4.5"
"401282087","South Carolina","Kentucky","consensus","4.5","Kentucky -4.5"
"401282087","South Carolina","Kentucky","William Hill (New Jersey)","4.5","Kentucky -4.5"
"401282087","South Carolina","Kentucky","Bovada","5.0","Kentucky -5.0"
"401309611","UL Monroe","Troy","teamrankings","23.5","Troy -23.5"
"401309611","UL Monroe","Troy","consensus","23.5","Troy -23.5"
"401309611","UL Monroe","Troy","William Hill (New Jersey)","23.5","Troy -23.5"
"401309611","UL Monroe","Troy","Bovada","24.0","Troy -24.0"
"401310708","New Mexico State","Hawai'i","teamrankings","17","Hawai'i -17"
"401310708","New Mexico State","Hawai'i","consensus","17","Hawai'i -17"
"401310708","New Mexico State","Hawai'i","William Hill (New Jersey)","17","Hawai'i -17"
"401310708","New Mexico State","Hawai'i","Bovada","17.0","Hawai'i -17.0"
"401309857","Washington","California","teamrankings","-7.5","Washington -7.5"
"401309857","Washington","California","consensus","-7.5","Washington -7.5"
"401309857","Washington","California","William Hill (New Jersey)","-7.5","Washington -7.5"
"401309857","Washington","California","Bovada","-7.0","Washington -7.0"
"401309860","USC","Oregon State","teamrankings","-11","USC -11"
"401309860","USC","Oregon State","consensus","-11","USC -11"
"401309860","USC","Oregon State","William Hill (New Jersey)","-11","USC -11"
"401309860","USC","Oregon State","Bovada","-11.0","USC -11.0"
"401309862","Arizona State","Colorado","teamrankings","-13.5","Arizona State -13.5"
"401309862","Arizona State","Colorado","consensus","-14","Arizona State -14"
"401309862","Arizona State","Colorado","William Hill (New Jersey)","-14","Arizona State -14"
"401309862","Arizona State","Colorado","Bovada","-14.0","Arizona State -14.0"
"401282646","Miami","Virginia","teamrankings","-3.5","Miami -3.5"
"401282646","Miami","Virginia","consensus","-3.5","Miami -3.5"
"401282646","Miami","Virginia","William Hill (New Jersey)","-3.5","Miami -3.5"
"401282646","Miami","Virginia","Bovada","-3.5","Miami -3.5"
"401282759","Maryland","Iowa","teamrankings","3","Iowa -3"
"401282759","Maryland","Iowa","consensus","3","Iowa -3"
"401282759","Maryland","Iowa","William Hill (New Jersey)","3","Iowa -3"
"401282759","Maryland","Iowa","Bovada","3.0","Iowa -3.0"
"401309912","Utah State","BYU","teamrankings","9","BYU -9"
"401309912","Utah State","BYU","consensus","8","BYU -8"
"401309912","Utah State","BYU","William Hill (New Jersey)","8","BYU -8"
"401309912","Utah State","BYU","Bovada","9.0","BYU -9.0"
"401301012","Tulsa","Houston","teamrankings","-3","Tulsa -3"
"401301012","Tulsa","Houston","consensus","-3.5","Tulsa -3.5"
"401301012","Tulsa","Houston","William Hill (New Jersey)","-3.5","Tulsa -3.5"
"401301012","Tulsa","Houston","Bovada","-3.5","Tulsa -3.5"
"401282089","Alabama","Ole Miss","teamrankings","-15","Alabama -15"
"401282089","Alabama","Ole Miss","consensus","-15","Alabama -15"
"401282089","Alabama","Ole Miss","William Hill (New Jersey)","-15","Alabama -15"
"401282089","Alabama","Ole Miss","Bovada","-14.5","Alabama -14.5"
"401282090","Georgia","Arkansas","teamrankings","-16.5","Georgia -16.5"
"401282090","Georgia","Arkansas","consensus","-16.5","Georgia -16.5"
"401282090","Georgia","Arkansas","William Hill (New Jersey)","-16.5","Georgia -16.5"
"401282090","Georgia","Arkansas","Bovada","-16.0","Georgia -16.0"
"401282729","Penn State","Indiana","teamrankings","-12","Penn State -12"
"401282729","Penn State","Indiana","consensus","-12.5","Penn State -12.5"
"401282729","Penn State","Indiana","William Hill (New Jersey)","-12","Penn State -12"
"401282729","Penn State","Indiana","Bovada","-12.5","Penn State -12.5"
"401282708","Notre Dame","Cincinnati","teamrankings","2.5","Cincinnati -2.5"
"401282708","Notre Dame","Cincinnati","consensus","2","Cincinnati -2"
"401282708","Notre Dame","Cincinnati","William Hill (New Jersey)","2","Cincinnati -2"
"401282708","Notre Dame","Cincinnati","Bovada","2.0","Cincinnati -2.0"
"401282091","Kentucky","Florida","teamrankings","7.5","Florida -7.5"
"401282091","Kentucky","Florida","consensus","7.5","Florida -7.5"
"401282091","Kentucky","Florida","William Hill (New Jersey)","7.5","Florida -7.5"
"401282091","Kentucky","Florida","Bovada","7.5","Florida -7.5"
"401282776","Wisconsin","Michigan","teamrankings","-2","Wisconsin -2"
"401282776","Wisconsin","Michigan","consensus","-2.5","Wisconsin -2.5"
"401282776","Wisconsin","Michigan","William Hill (New Jersey)","-2","Wisconsin -2"
"401282776","Wisconsin","Michigan","Bovada","-1.5","Wisconsin -1.5"
"401282095","Texas A&M","Mississippi State","teamrankings","-7","Texas A&M -7"
"401282095","Texas A&M","Mississippi State","consensus","-7","Texas A&M -7"
"401282095","Texas A&M","Mississippi State","William Hill (New Jersey)","-7","Texas A&M -7"
"401282095","Texas A&M","Mississippi State","Bovada","-7.0","Texas A&M -7.0"
"401282092","LSU","Auburn","teamrankings","-2.5","LSU -2.5"
"401282092","LSU","Auburn","consensus","-3","LSU -3"
"401282092","LSU","Auburn","William Hill (New Jersey)","-3","LSU -3"
"401282092","LSU","Auburn","Bovada","-3.0","LSU -3.0"
"401282651","Wake Forest","Louisville","teamrankings","-7","Wake Forest -7"
"401282651","Wake Forest","Louisville","consensus","-7","Wake Forest -7"
"401282651","Wake Forest","Louisville","William Hill (New Jersey)","-7","Wake Forest -7"
"401282651","Wake Forest","Louisville","Bovada","-7.0","Wake Forest -7.0"
"401282093","Missouri","Tennessee","teamrankings","-2.5","Missouri -2.5"
"401282093","Missouri","Tennessee","consensus","-2.5","Missouri -2.5"
"401282093","Missouri","Tennessee","William Hill (New Jersey)","-2.5","Missouri -2.5"
"401282093","Missouri","Tennessee","Bovada","-2.5","Missouri -2.5"
"401282649","Georgia Tech","Pittsburgh","teamrankings","3","Pittsburgh -3"
"401282649","Georgia Tech","Pittsburgh","consensus","3","Pittsburgh -3"
"401282649","Georgia Tech","Pittsburgh","William Hill (New Jersey)","3","Pittsburgh -3"
"401282649","Georgia Tech","Pittsburgh","Bovada","3.0","Pittsburgh -3.0"
"401282650","North Carolina","Duke","teamrankings","-19.5","North Carolina -19.5"
"401282650","North Carolina","Duke","consensus","-19.5","North Carolina -19.5"
"401282650","North Carolina","Duke","William Hill (New Jersey)","-19.5","North Carolina -19.5"
"401282650","North Carolina","Duke","Bovada","-19.5","North Carolina -19.5"
"401282793","Purdue","Minnesota","teamrankings","-2","Purdue -2"
"401282793","Purdue","Minnesota","consensus","-2.5","Purdue -2.5"
"401282793","Purdue","Minnesota","William Hill (New Jersey)","-2.5","Purdue -2.5"
"401282793","Purdue","Minnesota","Bovada","-2.5","Purdue -2.5"
"401282094","South Carolina","Troy","teamrankings","-6.5","South Carolina -6.5"
"401282094","South Carolina","Troy","consensus","-6.5","South Carolina -6.5"
"401282094","South Carolina","Troy","William Hill (New Jersey)","-6.5","South Carolina -6.5"
"401282094","South Carolina","Troy","Bovada","-6.5","South Carolina -6.5"
"401310710","New Mexico","Air Force","teamrankings","11.5","Air Force -11.5"
"401310710","New Mexico","Air Force","consensus","11.5","Air Force -11.5"
"401310710","New Mexico","Air Force","William Hill (New Jersey)","11.5","Air Force -11.5"
"401310710","New Mexico","Air Force","Bovada","11.5","Air Force -11.5"
"401287912","Iowa State","Kansas","teamrankings","-34.5","Iowa State -34.5"
"401287912","Iowa State","Kansas","consensus","-34.5","Iowa State -34.5"
"401287912","Iowa State","Kansas","William Hill (New Jersey)","-34.5","Iowa State -34.5"
"401287912","Iowa State","Kansas","Bovada","-34.5","Iowa State -34.5"
"401282096","Vanderbilt","UConn","teamrankings","-14.5","Vanderbilt -14.5"
"401282096","Vanderbilt","UConn","consensus","-14.5","Vanderbilt -14.5"
"401282096","Vanderbilt","UConn","William Hill (New Jersey)","-14.5","Vanderbilt -14.5"
"401282096","Vanderbilt","UConn","Bovada","-15.0","Vanderbilt -15.0"
"401282800","Nebraska","Northwestern","teamrankings","-11","Nebraska -11"
"401282800","Nebraska","Northwestern","consensus","-11.5","Nebraska -11.5"
"401282800","Nebraska","Northwestern","William Hill (New Jersey)","-11.5","Nebraska -11.5"
"401282800","Nebraska","Northwestern","Bovada","-11.0","Nebraska -11.0"
"401309615","South Alabama","Louisiana","teamrankings","12","Louisiana -12"
"401309615","South Alabama","Louisiana","consensus","12","Louisiana -12"
"401309615","South Alabama","Louisiana","William Hill (New Jersey)","12","Louisiana -12"
"401309615","South Alabama","Louisiana","Bovada","12.0","Louisiana -12.0"
"401309865","Oregon State","Washington","teamrankings","-2.5","Oregon State -2.5"
"401309865","Oregon State","Washington","consensus","-2.5","Oregon State -2.5"
"401309865","Oregon State","Washington","William Hill (New Jersey)","-2.5","Oregon State -2.5"
"401309865","Oregon State","Washington","Bovada","-2.0","Oregon State -2.0"
"401310713","San José State","New Mexico State","teamrankings","-25.5","San José State -25.5"
"401310713","San José State","New Mexico State","consensus","-25.5","San José State -25.5"
"401310713","San José State","New Mexico State","William Hill (New Jersey)","-25.5","San José State -25.5"
"401310713","San José State","New Mexico State","Bovada","-25.5","San José State -25.5"
"401309616","Arkansas State","Coastal Carolina","teamrankings","20","Coastal Carolina -20"
"401309616","Arkansas State","Coastal Carolina","consensus","20","Coastal Carolina -20"
"401309616","Arkansas State","Coastal Carolina","William Hill (New Jersey)","20","Coastal Carolina -20"
"401309616","Arkansas State","Coastal Carolina","Bovada","20.5","Coastal Carolina -20.5"
"401301017","Tulane","Houston","teamrankings","6.5","Houston -6.5"
"401301017","Tulane","Houston","consensus","6.5","Houston -6.5"
"401301017","Tulane","Houston","William Hill (New Jersey)","6.5","Houston -6.5"
"401301017","Tulane","Houston","Bovada","7.0","Houston -7.0"
"401301018","Cincinnati","Temple","teamrankings","-30","Cincinnati -30"
"401301018","Cincinnati","Temple","consensus","-30","Cincinnati -30"
"401301018","Cincinnati","Temple","William Hill (New Jersey)","-30","Cincinnati -30"
"401301018","Cincinnati","Temple","Bovada","-30.0","Cincinnati -30.0"
"401309868","Arizona State","Stanford","teamrankings","-13.5","Arizona State -13.5"
"401309868","Arizona State","Stanford","consensus","-13.5","Arizona State -13.5"
"401309868","Arizona State","Stanford","William Hill (New Jersey)","-13.5","Arizona State -13.5"
"401309868","Arizona State","Stanford","Bovada","-13.5","Arizona State -13.5"
"401282103","Texas A&M","Alabama","teamrankings","18.5","Alabama -18.5"
"401282103","Texas A&M","Alabama","consensus","18.5","Alabama -18.5"
"401282103","Texas A&M","Alabama","William Hill (New Jersey)","18.5","Alabama -18.5"
"401282103","Texas A&M","Alabama","Bovada","18.5","Alabama -18.5"
"401282097","Auburn","Georgia","teamrankings","14.5","Georgia -14.5"
"401282097","Auburn","Georgia","consensus","14.5","Georgia -14.5"
"401282097","Auburn","Georgia","William Hill (New Jersey)","14.5","Georgia -14.5"
"401282097","Auburn","Georgia","Bovada","15.5","Georgia -15.5"
"401282758","Iowa","Penn State","teamrankings","-2.5","Iowa -2.5"
"401282758","Iowa","Penn State","consensus","-2.5","Iowa -2.5"
"401282758","Iowa","Penn State","William Hill (New Jersey)","-2.5","Iowa -2.5"
"401282758","Iowa","Penn State","Bovada","-2.5","Iowa -2.5"
"401282769","Ohio State","Maryland","teamrankings","-22","Ohio State -22"
"401282769","Ohio State","Maryland","consensus","-21.5","Ohio State -21.5"
"401282769","Ohio State","Maryland","William Hill (New Jersey)","-21.5","Ohio State -21.5"
"401282769","Ohio State","Maryland","Bovada","-22.0","Ohio State -22.0"
"401282778","Nebraska","Michigan","teamrankings","2.5","Michigan -2.5"
"401282778","Nebraska","Michigan","consensus","2.5","Michigan -2.5"
"401282778","Nebraska","Michigan","William Hill (New Jersey)","2.5","Michigan -2.5"
"401282778","Nebraska","Michigan","Bovada","3.0","Michigan -3.0"
"401282788","Rutgers","Michigan State","teamrankings","4","Michigan State -4"
"401282788","Rutgers","Michigan State","consensus","4","Michigan State -4"
"401282788","Rutgers","Michigan State","Caesars (Pennsylvania)","4","Michigan State -4"
"401282788","Rutgers","Michigan State","Bovada","4.5","Michigan State -4.5"
"401282100","Ole Miss","Arkansas","teamrankings","-5","Ole Miss -5"
"401282100","Ole Miss","Arkansas","consensus","-5","Ole Miss -5"
"401282100","Ole Miss","Arkansas","William Hill (New Jersey)","-5","Ole Miss -5"
"401282100","Ole Miss","Arkansas","Bovada","-5.0","Ole Miss -5.0"
"401282656","Virginia Tech","Notre Dame","teamrankings","-1","Virginia Tech -1"
"401282656","Virginia Tech","Notre Dame","consensus","-1","Virginia Tech -1"
"401282656","Virginia Tech","Notre Dame","William Hill (New Jersey)","-1","Virginia Tech -1"
"401282656","Virginia Tech","Notre Dame","Bovada","0.0","Notre Dame -0.0"
"401282099","Kentucky","LSU","teamrankings","-2","Kentucky -2"
"401282099","Kentucky","LSU","consensus","-2","Kentucky -2"
"401282099","Kentucky","LSU","William Hill (New Jersey)","-2","Kentucky -2"
"401282099","Kentucky","LSU","Bovada","-2.5","Kentucky -2.5"
"401282655","Syracuse","Wake Forest","teamrankings","5.5","Wake Forest -5.5"
"401282655","Syracuse","Wake Forest","consensus","6","Wake Forest -6"
"401282655","Syracuse","Wake Forest","William Hill (New Jersey)","6","Wake Forest -6"
"401282655","Syracuse","Wake Forest","Bovada","6.0","Wake Forest -6.0"
"401282098","Florida","Vanderbilt","teamrankings","-39","Florida -39"
"401282098","Florida","Vanderbilt","consensus","-39","Florida -39"
"401282098","Florida","Vanderbilt","William Hill (New Jersey)","-39","Florida -39"
"401282098","Florida","Vanderbilt","Bovada","-39.0","Florida -39.0"
"401287917","Baylor","West Virginia","teamrankings","-1","Baylor -1"
"401287917","Baylor","West Virginia","consensus","-1","Baylor -1"
"401287917","Baylor","West Virginia","William Hill (New Jersey)","-1","Baylor -1"
"401287917","Baylor","West Virginia","Bovada","-1.0","Baylor -1.0"
"401309564","Toledo","Northern Illinois","teamrankings","-13","Toledo -13"
"401309564","Toledo","Northern Illinois","consensus","-13","Toledo -13"
"401309564","Toledo","Northern Illinois","William Hill (New Jersey)","-13","Toledo -13"
"401309564","Toledo","Northern Illinois","Bovada","-13.0","Toledo -13.0"
"401282718","Illinois","Wisconsin","teamrankings","12.5","Wisconsin -12.5"
"401282718","Illinois","Wisconsin","consensus","12","Wisconsin -12"
"401282718","Illinois","Wisconsin","William Hill (New Jersey)","12","Wisconsin -12"
"401282718","Illinois","Wisconsin","Bovada","12.0","Wisconsin -12.0"
"401286191","Massachusetts","UConn","teamrankings","3","UConn -3"
"401286191","Massachusetts","UConn","consensus","3","UConn -3"
"401286191","Massachusetts","UConn","William Hill (New Jersey)","3","UConn -3"
"401286191","Massachusetts","UConn","Bovada","3.0","UConn -3.0"
"401309567","Ohio","Central Michigan","teamrankings","5","Central Michigan -5"
"401309567","Ohio","Central Michigan","consensus","5","Central Michigan -5"
"401309567","Ohio","Central Michigan","William Hill (New Jersey)","5","Central Michigan -5"
"401309567","Ohio","Central Michigan","Bovada","5.0","Central Michigan -5.0"
"401310715","Colorado State","San José State","teamrankings","-3.5","Colorado State -3.5"
"401310715","Colorado State","San José State","consensus","-3.5","Colorado State -3.5"
"401310715","Colorado State","San José State","William Hill (New Jersey)","-3.5","Colorado State -3.5"
"401310715","Colorado State","San José State","Bovada","-3.5","Colorado State -3.5"
"401309869","Washington State","Oregon State","teamrankings","4","Oregon State -4"
"401309869","Washington State","Oregon State","consensus","4","Oregon State -4"
"401309869","Washington State","Oregon State","William Hill (New Jersey)","4","Oregon State -4"
"401309869","Washington State","Oregon State","Bovada","4.0","Oregon State -4.0"
"401309565","Kent State","Buffalo","teamrankings","-7","Kent State -7"
"401309565","Kent State","Buffalo","consensus","-7","Kent State -7"
"401309565","Kent State","Buffalo","William Hill (New Jersey)","-7","Kent State -7"
"401309565","Kent State","Buffalo","Bovada","-7.0","Kent State -7.0"
"401309617","Troy","Georgia Southern","teamrankings","-5.5","Troy -5.5"
"401309617","Troy","Georgia Southern","consensus","-5.5","Troy -5.5"
"401309617","Troy","Georgia Southern","William Hill (New Jersey)","-5.5","Troy -5.5"
"401309617","Troy","Georgia Southern","Bovada","-5.5","Troy -5.5"
"401309619","Texas State","South Alabama","teamrankings","4","South Alabama -4"
"401309619","Texas State","South Alabama","consensus","4","South Alabama -4"
"401309619","Texas State","South Alabama","William Hill (New Jersey)","4","South Alabama -4"
"401309619","Texas State","South Alabama","Bovada","4.0","South Alabama -4.0"
"401310714","Air Force","Wyoming","teamrankings","-5.5","Air Force -5.5"
"401310714","Air Force","Wyoming","consensus","-5.5","Air Force -5.5"
"401310714","Air Force","Wyoming","William Hill (New Jersey)","-5.5","Air Force -5.5"
"401310714","Air Force","Wyoming","Bovada","-5.5","Air Force -5.5"
"401309618","UL Monroe","Georgia State","teamrankings","16","Georgia State -16"
"401309618","UL Monroe","Georgia State","consensus","16","Georgia State -16"
"401309618","UL Monroe","Georgia State","William Hill (New Jersey)","16","Georgia State -16"
"401309618","UL Monroe","Georgia State","Bovada","16.0","Georgia State -16.0"
"401309870","Arizona","UCLA","teamrankings","16","UCLA -16"
"401309870","Arizona","UCLA","consensus","16","UCLA -16"
"401309870","Arizona","UCLA","William Hill (New Jersey)","16","UCLA -16"
"401309870","Arizona","UCLA","Bovada","16.0","UCLA -16.0"
"401310723","San José State","San Diego State","teamrankings","10","San Diego State -10"
"401310723","San José State","San Diego State","consensus","9.5","San Diego State -9.5"
"401310723","San José State","San Diego State","William Hill (New Jersey)","9.5","San Diego State -9.5"
"401310723","San José State","San Diego State","Bovada","10.0","San Diego State -10.0"
"401309876","Utah","Arizona State","teamrankings","-1","Utah -1"
"401309876","Utah","Arizona State","consensus","-1.5","Utah -1.5"
"401309876","Utah","Arizona State","William Hill (New Jersey)","-1.5","Utah -1.5"
"401309876","Utah","Arizona State","Bovada","-1.5","Utah -1.5"
"401310720","UNLV","Utah State","teamrankings","7.5","Utah State -7.5"
"401310720","UNLV","Utah State","consensus","7","Utah State -7"
"401310720","UNLV","Utah State","William Hill (New Jersey)","7.5","Utah State -7.5"
"401310720","UNLV","Utah State","Bovada","7.0","Utah State -7.0"
"401309873","Washington State","Stanford","teamrankings","-1","Washington State -1"
"401309873","Washington State","Stanford","consensus","-1","Washington State -1"
"401309873","Washington State","Stanford","William Hill (New Jersey)","-1","Washington State -1"
"401309873","Washington State","Stanford","Bovada","-1.0","Washington State -1.0"
"401309874","Washington","UCLA","teamrankings","-1.5","Washington -1.5"
"401309874","Washington","UCLA","consensus","-1.5","Washington -1.5"
"401309874","Washington","UCLA","William Hill (New Jersey)","-1.5","Washington -1.5"
"401309874","Washington","UCLA","Bovada","-1.5","Washington -1.5"
"401310718","Boise State","Air Force","teamrankings","-3","Boise State -3"
"401310718","Boise State","Air Force","consensus","-3","Boise State -3"
"401310718","Boise State","Air Force","William Hill (New Jersey)","-3","Boise State -3"
"401310718","Boise State","Air Force","Bovada","-3.5","Boise State -3.5"
"401310722","Nevada","Hawai'i","teamrankings","-14","Nevada -14"
"401310722","Nevada","Hawai'i","consensus","-14","Nevada -14"
"401310722","Nevada","Hawai'i","William Hill (New Jersey)","-14","Nevada -14"
"401310722","Nevada","Hawai'i","Bovada","-14.5","Nevada -14.5"
"401309623","App State","Coastal Carolina","teamrankings","4.5","Coastal Carolina -4.5"
"401309623","App State","Coastal Carolina","consensus","4.5","Coastal Carolina -4.5"
"401309623","App State","Coastal Carolina","William Hill (New Jersey)","4.5","Coastal Carolina -4.5"
"401309623","App State","Coastal Carolina","Bovada","5.0","Coastal Carolina -5.0"
"401301025","SMU","Tulane","teamrankings","-14","SMU -14"
"401301025","SMU","Tulane","consensus","-14","SMU -14"
"401301025","SMU","Tulane","William Hill (New Jersey)","-14","SMU -14"
"401301025","SMU","Tulane","Bovada","-14.0","SMU -14.0"
"401309624","Arkansas State","Louisiana","teamrankings","17","Louisiana -17"
"401309624","Arkansas State","Louisiana","consensus","18","Louisiana -18"
"401309624","Arkansas State","Louisiana","William Hill (New Jersey)","18","Louisiana -18"
"401309624","Arkansas State","Louisiana","Bovada","18.0","Louisiana -18.0"
"401287925","Iowa State","Oklahoma State","teamrankings","-7.5","Iowa State -7.5"
"401287925","Iowa State","Oklahoma State","consensus","-7","Iowa State -7"
"401287925","Iowa State","Oklahoma State","William Hill (New Jersey)","-7","Iowa State -7"
"401287925","Iowa State","Oklahoma State","Bovada","-7.0","Iowa State -7.0"
"401310733","San Diego State","Fresno State","teamrankings","2","Fresno State -2"
"401310733","San Diego State","Fresno State","consensus","2.5","Fresno State -2.5"
"401310733","San Diego State","Fresno State","William Hill (New Jersey)","2","Fresno State -2"
"401310733","San Diego State","Fresno State","Bovada","1.5","Fresno State -1.5"
"401310732","San José State","Wyoming","teamrankings","-3","San José State -3"
"401310732","San José State","Wyoming","consensus","-3","San José State -3"
"401310732","San José State","Wyoming","William Hill (New Jersey)","-3","San José State -3"
"401310732","San José State","Wyoming","Bovada","-3.0","San José State -3.0"
"401309914","BYU","Idaho State","consensus","-36.5","BYU -36.5"
"401309914","BYU","Idaho State","William Hill (New Jersey)","-36.5","BYU -36.5"
"401309914","BYU","Idaho State","Bovada","-36.0","BYU -36.0"
"401310735","Fresno State","Boise State","teamrankings","-4","Fresno State -4"
